date,portfolio
2021-11-08,1.140402829672978
2021-11-09,1.1319287566899148
2021-11-10,1.115920596001512
2021-11-11,1.121975360622987
2021-11-12,1.1341442604765584
2021-11-15,1.131236651712733
2021-11-16,1.146763187720288
2021-11-17,1.142571348700628
2021-11-18,1.147072194080512
2021-11-19,1.1607557651108775
2021-11-22,1.1460899382742828
2021-11-23,1.1268269398983917
2021-11-24,1.1350029584377297
2021-11-29,1.165360170047554
2021-11-30,1.1377528921498077
2021-12-01,1.1058969584932705
2021-12-02,1.1291876101424483
2021-12-03,1.097951668386286
2021-12-06,1.08843333120493
2021-12-07,1.119698112542051
2021-12-08,1.1309430235758449
2021-12-09,1.1052014525180762
2021-12-10,1.1053905071443528
2021-12-13,1.0936253909843854
2021-12-14,1.0734383762998816
2021-12-15,1.0988813615764483
2021-12-16,1.068911363989079
2021-12-17,1.0738374132801016
2021-12-20,1.0521202109622543
2021-12-21,1.080985075046594
2021-12-22,1.0965120050376043
2021-12-28,1.0836824831076366
2021-12-29,1.0826579852642042
2021-12-30,1.076975399272067
2021-12-31,1.0743486286494344
2022-01-03,1.0719193311677198
2022-01-04,1.058314805996371
2022-01-05,1.0080894241308562
2022-01-06,1.0106559513914732
2022-01-07,0.9843854542728695
2022-01-10,0.9846865039810128
2022-01-11,1.0008498540203388
2022-01-12,1.0062728991688752
2022-01-13,0.9743204772631149
2022-01-14,0.9787556734719806
2022-01-19,0.9696352355684696
2022-01-20,0.9542039733823537
2022-01-21,0.9293336782839732
2022-01-24,0.9409589670927763
2022-01-25,0.9116015497082431
2022-01-26,0.9116783895395164
2022-01-27,0.8906630547224772
2022-01-28,0.9156714292848583
2022-01-31,0.959115517539593
2022-02-01,0.9666731624822613
2022-02-02,0.972782813063435
2022-02-03,0.9438340702367726
2022-02-04,0.9572116869912439
2022-02-07,0.9526637536207043
2022-02-08,0.9641402120572183
2022-02-09,1.0026395715340697
2022-02-10,0.9792930762123884
2022-02-11,0.9465514266351638
2022-02-14,0.9411709583064746
2022-02-15,0.9753988510490198
2022-02-16,0.972464149597768
2022-02-17,0.9383243550527814
2022-02-18,0.9254413662480022
2022-02-23,0.8962707684226262
2022-02-24,0.9281368569934101
2022-02-25,0.9470183616303997
2022-02-28,0.9258381472780103
2022-03-01,0.9093847232082463
2022-03-02,0.9308213140937247
2022-03-03,0.9095867299857697
2022-03-04,0.8925494263291786
2022-03-07,0.8519637801143196
2022-03-08,0.858178067170347
2022-03-09,0.8941900331948214
2022-03-10,0.8824516812941307
2022-03-11,0.8657757791987918
2022-03-14,0.855682929004173
2022-03-15,0.8871318877377782
2022-03-16,0.9324580387124394
2022-03-17,0.9472289317137859
2022-03-18,0.972627464344185
2022-03-21,0.9698636332736869
2022-03-23,0.9573529472812996
2022-03-24,0.9752158234397076
2022-03-25,0.9726484704432796
2022-03-28,0.9772769691046864
2022-03-29,0.9918241325416471
2022-03-30,0.9800492912925777
2022-03-31,0.9760224553127452
2022-04-01,0.9805751660203655
2022-04-04,0.9842034864094885
2022-04-05,0.9684737323759663
2022-04-06,0.9567482142215948
2022-04-07,0.9625025059787921
2022-04-08,0.9605922263843373
2022-04-11,0.9418713210205331
2022-04-12,0.9439783433570932
2022-04-13,0.9639332979942131
2022-04-14,0.9627428079863226
2022-04-18,0.9595703596983997
2022-04-19,0.9735334280872392
2022-04-20,0.9692131985253304
2022-04-21,0.936268412411269
2022-04-22,0.9062585568253687
2022-04-25,0.9159433010821731
2022-04-26,0.8871461643686902
2022-04-27,0.8943891628175354
2022-04-28,0.9085091886346578
2022-04-29,0.8772513529275675
2022-05-02,0.8856310969022038
2022-05-03,0.8929220637905788
2022-05-04,0.9305439936090243
2022-05-05,0.89572240287071
2022-05-06,0.8797431349062431
2022-05-09,0.8379431966639689
2022-05-10,0.846714319771855
2022-05-11,0.8286686213531704
2022-05-12,0.8337006154663158
2022-05-13,0.8646104520975805
2022-05-16,0.8582121160002195
2022-05-17,0.8749206131306279
2022-05-18,0.8414452981589975
2022-05-19,0.8538289495984663
2022-05-20,0.852650865625327
2022-05-23,0.8654687866306767
2022-05-24,0.850705528535938
2022-05-25,0.8704093178466368
2022-05-26,0.890298422156169
2022-05-27,0.9175657178641458
2022-06-01,0.9120166263329061
2022-06-02,0.9343444490291545
2022-06-03,0.9318772048968397
2022-06-06,0.9413590686509484
2022-06-07,0.955085740610614
2022-06-08,0.9414769148735727
2022-06-09,0.912683810923845
2022-06-10,0.8847367306029135
2022-06-13,0.8365428390297325
2022-06-14,0.8315704639421401
2022-06-15,0.8437796470134536
2022-06-16,0.7993075583191022
2022-06-17,0.8058863552206391
2022-06-22,0.8011467743938971
2022-06-23,0.8022096142533779
2022-06-24,0.8210804361006157
2022-06-27,0.8267153872046031
2022-06-28,0.8192420946343116
2022-06-29,0.8128547311463139
2022-06-30,0.8104007118221251
2022-07-01,0.8164575515365067
2022-07-06,0.8169091947199039
2022-07-07,0.8307758014957289
2022-07-08,0.8348219364554794
2022-07-11,0.829871173133265
2022-07-12,0.8220188908834885
2022-07-13,0.8174745497506222
2022-07-14,0.8099686466721608
2022-07-15,0.8254964200503506
2022-07-18,0.8214106916808422
2022-07-19,0.8403201083047777
2022-07-20,0.8390194090281278
2022-07-21,0.8394707067226516
2022-07-22,0.8341114353423131
2022-07-25,0.8442242215305901
2022-07-26,0.839625199597415
2022-07-27,0.85215014565752
2022-07-28,0.8594409793747829
2022-07-29,0.8631056729684854
2022-08-01,0.8567291455954695
2022-08-02,0.8572596714184949
2022-08-03,0.8542491246929879
2022-08-04,0.8483968581555207
2022-08-05,0.8600251198172868
2022-08-08,0.8649302438753139
2022-08-09,0.8673405509618908
2022-08-10,0.8790099958266793
2022-08-11,0.8873451342956885
2022-08-12,0.899053003979132
2022-08-15,0.9026077597124094
2022-08-16,0.9030052852215994
2022-08-17,0.8996364532242658
2022-08-18,0.9066727984933375
2022-08-19,0.9030083326944888
2022-08-22,0.890328416374899
2022-08-23,0.893206592670444
2022-08-24,0.8988683614235498
2022-08-25,0.9086124882907153
2022-08-26,0.8850902012983928
2022-08-29,0.8887878092585896
2022-08-30,0.8766412657428578
2022-08-31,0.8714066944907997
2022-09-01,0.8712479980074788
2022-09-02,0.868178481710313
2022-09-07,0.8795092660449951
2022-09-08,0.8934973969079736
2022-09-09,0.9034635192236928
2022-09-12,0.9056877520899224
2022-09-13,0.8746143935765097
2022-09-14,0.8753284086891419
2022-09-16,0.861911326248904
2022-09-19,0.8639579413829503
2022-09-20,0.852906663487407
2022-09-21,0.8402266925123295
2022-09-22,0.8280267014391383
2022-09-23,0.795745033491366
2022-09-26,0.7785144990986691
2022-09-27,0.7871740778682725
2022-09-28,0.8156993323225206
2022-09-29,0.8058098310407403
2022-09-30,0.798291088546315
2022-10-03,0.8266451565057369
2022-10-04,0.8547254999983229
2022-10-05,0.8541551740340128
2022-10-06,0.8523979581883676
2022-10-07,0.8400673235210252
2022-10-10,0.8315602537879558
2022-10-11,0.8286709476343971
2022-10-12,0.8272838504750588
2022-10-13,0.8495508783873584
2022-10-14,0.8242397347071314
2022-10-17,0.8378378713159353
2022-10-18,0.849754296838376
2022-10-19,0.8513369708796613
2022-10-20,0.848518922810458
2022-10-21,0.869141565851344
2022-10-24,0.8795762458578922
2022-10-25,0.8873625903513086
2022-10-26,0.8991208418283565
2022-10-27,0.8975826814656904
2022-10-28,0.9124339039433383
2022-10-31,0.9138163242570441
2022-11-01,0.9136833735329796
2022-11-02,0.8912698258585708
2022-11-03,0.9013376771179055
2022-11-04,0.9019687104614867
2022-11-07,0.9054169958539463
2022-11-08,0.9196608401342342
2022-11-09,0.8913727643926922
2022-11-10,0.9226661265642759
2022-11-11,0.9216945079502177
2022-11-14,0.9148978774723687
2022-11-15,0.9223136440297537
2022-11-16,0.915728038934619
2022-11-17,0.9217206312504611
2022-11-18,0.9260554153467142
2022-11-21,0.9205639102875628
2022-11-22,0.9393555973169279
2022-11-23,0.9330927264354656
2022-11-28,0.9168527341460786
2022-11-29,0.9227316918740971
2022-11-30,0.9414448576268966
2022-12-01,0.9370462747973052
2022-12-02,0.9430325546697783
2022-12-05,0.9286889189378968
2022-12-06,0.9098871670541161
2022-12-07,0.913033155392924
2022-12-08,0.9139734434929956
2022-12-09,0.8993389898028679
2022-12-12,0.9120646417908902
2022-12-14,0.9112939572793376
2022-12-15,0.895533430490291
2022-12-16,0.8852689069890333
2022-12-19,0.8800670580492878
2022-12-20,0.8856856459693115
2022-12-21,0.902071319230363
2022-12-22,0.8896200234561463
2022-12-23,0.8983057366140539
2022-12-27,0.896404269951282
2022-12-28,0.880290824583313
2022-12-29,0.8884858278311919
2022-12-30,0.8875562978978276
2023-01-04,0.8928560687349354
2023-01-05,0.8920103474043373
2023-01-06,0.9141538583436367
2023-01-09,0.9138885688001642
2023-01-10,0.9204088492067435
2023-01-11,0.9238610940694537
2023-01-12,0.9287127197871952
2023-01-13,0.9334367880643692
2023-01-18,0.9178359256568455
2023-01-19,0.9106336070997146
2023-01-20,0.920586274331752
2023-01-23,0.9298249972931489
2023-01-24,0.9269417979225008
2023-01-25,0.9320854583012802
2023-01-26,0.9439175299356166
2023-01-27,0.936102377634552
2023-01-30,0.9263548741365767
2023-01-31,0.9322621101713162
2023-02-01,0.9314820833376706
2023-02-02,0.9208590028112186
2023-02-03,0.9138218046077107
2023-02-06,0.9102910072359355
2023-02-07,0.9239033831164164
2023-02-08,0.9169916190745178
2023-02-09,0.9133088368495615
2023-02-10,0.9283267999945404
2023-02-13,0.9337746824371669
2023-02-14,0.934807823114405
2023-02-15,0.9266096854752633
2023-02-16,0.9209893156095451
2023-02-17,0.9118534907967374
2023-02-22,0.9135176003025672
2023-02-23,0.9140682670947529
2023-02-24,0.9122666990761833
2023-02-27,0.9136497707989493
2023-02-28,0.906967467428894
2023-03-01,0.9129140143983107
2023-03-02,0.9183000476964737
2023-03-03,0.9293900373933858
2023-03-06,0.9253024420488928
2023-03-07,0.9134121881225314
2023-03-08,0.911560081055135
2023-03-09,0.8938364875895074
2023-03-10,0.8778053782077886
2023-03-14,0.8943270556162649
2023-03-15,0.8662450057401017
2023-03-16,0.8868889661491697
2023-03-17,0.869361051378757
2023-03-20,0.8810893465703873
2023-03-21,0.8994449082009838
2023-03-22,0.8812624111268892
2023-03-23,0.884199618014558
2023-03-24,0.8799790634962675
2023-03-27,0.8826933235754454
2023-03-28,0.881741479083002
2023-03-29,0.8984194506052874
2023-03-30,0.9074204325946292
2023-03-31,0.9236245257828509
2023-04-03,0.9154047004895266
2023-04-04,0.8890689532780172
2023-04-05,0.8729199041110597
2023-04-06,0.87739370376222
2023-04-10,0.89094633316186
2023-04-11,0.896340024334587
2023-04-12,0.888547837243498
2023-04-13,0.8972239940689339
2023-04-14,0.8969971689955614
2023-04-17,0.9061787494078691
2023-04-18,0.9108330962472116
2023-04-19,0.9071802217844241
2023-04-20,0.9059769836782889
2023-04-21,0.904141853782234
2023-04-24,0.9039247303016618
2023-04-25,0.8829298637807126
2023-04-26,0.8646831181726317
2023-04-27,0.8743063683969312
2023-04-28,0.8827260032437185
2023-05-01,0.8847826582612529
2023-05-02,0.8723162542338326
2023-05-03,0.8711533712462954
2023-05-04,0.8578598358735481
2023-05-05,0.8762590255085575
2023-05-08,0.8762172150382622
2023-05-09,0.8717116917906355
2023-05-10,0.8732647719311616
2023-05-11,0.8657414147667513
2023-05-12,0.873150761930693
2023-05-15,0.8812492641694187
2023-05-16,0.8686838935990383
2023-05-17,0.8873926871268515
2023-05-18,0.8998136635021846
2023-05-19,0.8949632692132481
2023-05-22,0.898046388377599
2023-05-23,0.878738736585112
2023-05-24,0.8665451676961892
2023-05-25,0.8920766472684102
2023-05-26,0.9068263353302157
2023-05-31,0.8927138332872436
2023-06-01,0.9077897969370478
2023-06-02,0.9281021114949748
2023-06-05,0.9223081577416087
2023-06-06,0.9306913791557141
2023-06-07,0.9389771470254386
2023-06-08,0.9456323960153122
2023-06-12,0.9690563684489498
2023-06-13,0.9860424051510751
2023-06-14,0.9898274278409126
2023-06-15,0.9944297678376963
2023-06-16,0.9865718737279235
2023-06-21,0.9822922515852877
2023-06-22,0.9851288428858022
2023-06-23,0.9766098033409728
2023-06-26,0.9686852308741749
2023-06-27,1.0002306525938789
2023-06-28,1.0077202605301523
2023-06-29,1.0113472019726768
2023-06-30,1.0330253970146563
2023-07-03,1.0388187416838346
2023-07-06,1.0264980570141493
2023-07-07,1.0297814045940368
2023-07-10,1.0456037411571317
2023-07-11,1.0493424657119097
2023-07-12,1.05695770256941
2023-07-13,1.0686669976768495
2023-07-14,1.0614041846103275
2023-07-17,1.0816152799770817
2023-07-18,1.0881489026078726
2023-07-19,1.075876924648625
2023-07-20,1.0534837826452685
2023-07-21,1.0543253613794947
2023-07-24,1.0551222988338052
2023-07-25,1.0561501948830185
2023-07-26,1.0474639797134377
2023-07-27,1.0589731534098892
2023-07-28,1.072353426240016
2023-07-31,1.0812727316696398
2023-08-01,1.0769123858808658
2023-08-02,1.0382526067499285
2023-08-03,1.0389420390508528
2023-08-04,1.0343406382659834
2023-08-07,1.0449803974141416
2023-08-08,1.0348507582877904
2023-08-09,1.019179245648671
2023-08-10,1.0176629811457525
2023-08-11,1.006385635077127
2023-08-14,1.021139313070771
2023-08-15,1.007493629396826
2023-08-16,0.9920943787572885
2023-08-17,0.9768573309362761
2023-08-18,0.9785187264836357
2023-08-21,0.994584808724208
2023-08-22,0.9943297759376244
2023-08-23,1.0135546950582084
2023-08-24,0.9909089845639479
2023-08-25,1.0002657852192378
2023-08-28,1.0089655030135751
2023-08-29,1.034952294225841
2023-08-30,1.039132243797681
2023-08-31,1.0418903668186157
2023-09-01,1.0391507435353868
2023-09-07,1.0318981907058955
2023-09-08,1.0367672074691887
2023-09-11,1.038146666867187
2023-09-12,1.034085766778945
2023-09-13,1.0258208863589706
2023-09-14,1.0373824812717845
2023-09-15,1.0255054095722627
2023-09-18,1.0222038719869633
2023-09-19,1.0145134404525455
2023-09-20,1.0064906104605094
2023-09-21,0.9862007125519907
2023-09-22,0.9847659724753485
2023-09-25,0.9903739478197785
2023-09-26,0.9750436020113263
2023-09-27,0.9809603777798195
2023-09-28,0.996242000359139
2023-09-29,0.9907153296116215
2023-10-02,0.982247147724534
2023-10-03,0.9635493459627671
2023-10-04,0.9699764911522717
2023-10-05,0.9650550258723017
2023-10-06,0.9776677584192697
2023-10-09,0.9803247703890815
2023-10-10,0.9940893175432837
2023-10-11,1.0016911227735237
2023-10-12,0.9847483665551429
2023-10-13,0.9667673728523617
2023-10-16,0.981815075014894
2023-10-17,0.9845484266868868
2023-10-18,0.9619498093795469
2023-10-19,0.9416542812501479
2023-10-20,0.9254058486014379
2023-10-23,0.9231620823909206
2023-10-24,0.9263412202364618
2023-10-25,0.9038572538093699
2023-10-26,0.8905060379058899
2023-10-27,0.8882830333054308
2023-10-30,0.8983413583918988
2023-10-31,0.9072027914145483
2023-11-01,0.9154784613888463
2023-11-02,0.9417170630855438
2023-11-03,0.9645656133752395
2023-11-06,0.9623933927557464
2023-11-07,0.9621631731952964
2023-11-08,0.9614607965755626
2023-11-09,0.9537801831777482
2023-11-10,0.9730474957221661
2023-11-13,0.9737502913456209
2023-11-14,1.0048346324475605
2023-11-15,1.0075697770612366
2023-11-16,1.0025169089592472
2023-11-17,1.0112443689045567
2023-11-20,1.0186968671356167
2023-11-21,1.0100345269982949
2023-11-22,1.015580800631028
2023-11-27,1.0125570105985369
2023-11-28,1.0049682020314226
2023-11-29,1.0129320470536003
2023-11-30,1.017779769306098
2023-12-01,1.0381381596545627
2023-12-05,1.0270168580155588
2023-12-06,1.028542041950321
2023-12-07,1.0398203319012853
2023-12-08,1.0496772010184925
2023-12-11,1.0547665837559386
2023-12-12,1.055501145735772
2023-12-13,1.0892356916850823
2023-12-14,1.1217842737302022
2023-12-15,1.112238095424567
2023-12-18,1.1120131265341249
2023-12-19,1.1207569350001467
2023-12-20,1.0957928116289442
2023-12-21,1.1129791344171633
2023-12-22,1.1163092075634093
2023-12-26,1.1254431792162771
2023-12-27,1.1273271181980717
2023-12-28,1.1296395689971486
2023-12-29,1.1226681288447706
2024-01-02,1.1124846243316477
2024-01-03,1.0858288665092344
2024-01-04,1.0844924227638952
2024-01-05,1.0952787830191764
2024-01-08,1.1132200667161345
2024-01-09,1.1110104968812728
2024-01-10,1.1138324757272517
2024-01-11,1.1087190649073055
2024-01-12,1.1069484542053643
2024-01-17,1.10039782986849
2024-01-18,1.10539597622744
2024-01-19,1.120995127551692
2024-01-22,1.1329082373420987
2024-01-23,1.1279860769696828
2024-01-24,1.1240884353515102
2024-01-25,1.1315389986599937
2024-01-26,1.1269408416343516
2024-01-29,1.1395711991697766
2024-01-30,1.1381839356916095
2024-01-31,1.1134011000603226
2024-02-01,1.1222307524021429
2024-02-02,1.1297084824646613
2024-02-05,1.1198730446320264
2024-02-06,1.1195303394197587
2024-02-07,1.1294589198679106
2024-02-08,1.147747430349109
2024-02-09,1.1411413279845395
2024-02-12,1.1495777833244334
2024-02-13,1.1222961594362384
2024-02-14,1.1406727087338477
2024-02-15,1.1540060504432537
2024-02-16,1.1422685468616711
2024-02-21,1.1382573120622403
2024-02-22,1.152327306378944
2024-02-23,1.152145698437044
2024-02-26,1.1443623602629862
2024-02-27,1.1492100860112342
2024-02-28,1.1533863463661402
2024-02-29,1.167537479649918
2024-03-01,1.1744010620630672
2024-03-05,1.164774652254781
2024-03-06,1.1810351180966066
2024-03-07,1.1983268361397301
2024-03-08,1.1774087766844328
2024-03-11,1.1626720327052051
2024-03-12,1.1857385045442674
2024-03-13,1.176054264797498
2024-03-14,1.1636082142145519
2024-03-15,1.16254675994299
2024-03-18,1.1697465612977793
2024-03-19,1.1747903158835866
2024-03-20,1.1899854073870828
2024-03-21,1.1998194428018412
2024-03-22,1.1984466986909943
2024-03-25,1.1995561522828586
2024-03-26,1.1975676090644636
2024-03-27,1.2040569052988142
2024-03-28,1.2076231663525263
2024-04-01,1.2011939168094539
2024-04-02,1.1940896570463408
2024-04-03,1.2041500481565943
2024-04-04,1.183688281357778
2024-04-05,1.205829541511903
2024-04-08,1.2044729684482482
2024-04-09,1.1954653699238622
2024-04-10,1.1853673160926455
2024-04-11,1.1968916708828174
2024-04-12,1.1750622614598156
2024-04-15,1.159945199675443
2024-04-16,1.1618567229478647
2024-04-17,1.1459267057241416
2024-04-18,1.1394878751080173
2024-04-19,1.1176150988031004
2024-04-22,1.1275642751094184
2024-04-23,1.150612779408735
2024-04-24,1.1505819758906812
2024-04-25,1.1549053803025513
2024-04-26,1.156782178929201
2024-04-29,1.161585359102495
2024-04-30,1.1495682908200553
2024-05-01,1.14372196155995
2024-05-02,1.1737503832299911
2024-05-03,1.1833642811506335
2024-05-06,1.2035919568244373
2024-05-07,1.1854826266672285
2024-05-08,1.1902988877618685
2024-05-09,1.1979831708848123
2024-05-10,1.1976520111112843
2024-05-13,1.1915867502231383
2024-05-14,1.2007554626248969
2024-05-15,1.2195803939286993
2024-05-16,1.2150146705914264
2024-05-17,1.2137878140039469
2024-05-20,1.2245933747121094
2024-05-21,1.230550171560893
2024-05-22,1.2290501438969674
2024-05-23,1.2234143625275609
2024-05-24,1.2424368782422377
2024-05-29,1.2219782571313507
2024-05-30,1.2091009829079755
2024-06-03,1.2048094688921966
2024-06-04,1.196798846423886
2024-06-05,1.2283567271376092
2024-06-06,1.2184152447936223
2024-06-07,1.2148858682457249
2024-06-10,1.2322470136678487
2024-06-11,1.2316438412934219
2024-06-12,1.2557044674738636
2024-06-13,1.252577329131739
2024-06-14,1.2379007698432452
2024-06-17,1.2490139556288051
2024-06-18,1.2633213916786794
2024-06-21,1.2541263925855344
2024-06-24,1.2457640344988803
2024-06-25,1.2520614686176086
2024-06-26,1.2395475773680598
2024-06-27,1.240653902129728
2024-06-28,1.2279072370225568
2024-07-01,1.2206312608346028
2024-07-02,1.2294015725911747
2024-07-03,1.2439847426855528
2024-07-08,1.2468709940738052
2024-07-09,1.248282710469094
2024-07-10,1.2605278045903012
2024-07-11,1.2543345172666367
2024-07-12,1.2613810052124423
2024-07-15,1.263392798415568
2024-07-16,1.2826991453228513
2024-07-17,1.2417972903165502
2024-07-18,1.2351716413660867
2024-07-19,1.2249225007154692
2024-07-22,1.2513326184758993
2024-07-23,1.2516159399575677
2024-07-24,1.2104117825377758
2024-07-25,1.205971611954985
2024-07-26,1.2177014131814814
2024-07-29,1.2143957843185982
2024-07-30,1.1913454573907762
2024-07-31,1.2243089091990107
2024-08-01,1.1763632970524767
2024-08-02,1.139838246347451
2024-08-05,1.1145463005247525
2024-08-06,1.1321609955021625
2024-08-07,1.1230131609210077
2024-08-08,1.1718634749353445
2024-08-09,1.1801549908612508
2024-08-12,1.1791016538377417
2024-08-13,1.2053920862120229
2024-08-14,1.2133164757163422
2024-08-15,1.2411027191683877
2024-08-16,1.2377684227558046
2024-08-19,1.2534966992069614
2024-08-20,1.241170368728631
2024-08-21,1.2508606353173892
2024-08-22,1.2315633146758256
2024-08-23,1.2520591372686645
2024-08-26,1.2383704561360527
2024-08-27,1.2448220649755288
2024-08-29,1.2422197964020723
2024-08-30,1.2537306645959958
2024-09-04,1.2552247561075327
2024-09-05,1.2450867538947585
2024-09-06,1.2225152547278324
2024-09-09,1.2392944645093242
2024-09-10,1.2419247282465682
2024-09-11,1.2662784570511807
2024-09-12,1.2823959606668993
2024-09-13,1.2940315358079697
2024-09-16,1.3005087815190455
2024-09-17,1.309645864629169
2024-09-18,1.3081619548288541
2024-09-19,1.3343036773084633
2024-09-20,1.3331348193792603
2024-09-23,1.3378275329950597
2024-09-24,1.3422065256017743
2024-09-25,1.3381106734769526
2024-09-26,1.3451658123404047
2024-09-27,1.3432044509324097
2024-09-30,1.3486421229563577
2024-10-01,1.3346003761143912
2024-10-02,1.3406042790175678
2024-10-03,1.3387933309142603
2024-10-04,1.3474938005331012
2024-10-07,1.3539735023488437
2024-10-08,1.36420506753078
2024-10-09,1.3833490233102381
2024-10-10,1.3656626092651014
2024-10-11,1.3876038750524298
2024-10-14,1.397210987313588
2024-10-15,1.382168986107751
2024-10-16,1.3922260697135602
2024-10-17,1.3864388510717491
2024-10-18,1.392334554505077
2024-10-21,1.3850875866567383
2024-10-22,1.388249865903274
2024-10-23,1.375073722397804
2024-10-24,1.375710378091558
2024-10-25,1.3604955629312807
2024-10-28,1.367405690237638
2024-10-29,1.3769825670952807
2024-10-30,1.358551713703223
2024-10-31,1.3313892921200374
2024-11-01,1.335308178024373
2024-11-04,1.3439940733253404
2024-11-05,1.3725231717740727
2024-11-06,1.4060544938667183
2024-11-07,1.412246856429654
2024-11-08,1.4458980041903307
2024-11-11,1.4550884256247982
2024-11-12,1.4448318578396704
2024-11-13,1.4375939361733605
2024-11-14,1.4146757002158974
2024-11-15,1.3940167903487068
2024-11-18,1.3947186928479391
2024-11-19,1.3953158494955946
2024-11-20,1.3998113812372346
2024-11-21,1.4137250164225519
2024-11-22,1.42935969917845
2024-11-26,1.430512612254569
2024-11-27,1.4143110592477603
2024-12-02,1.4110169481316897
2024-12-03,1.409471937945163
