date,portfolio
2021-04-05,1.010126675970648
2021-04-06,1.0110235527972689
2021-04-07,1.0073636556285612
2021-04-08,1.0086495583975834
2021-04-09,1.0148174227779079
2021-04-12,1.0164829376160118
2021-04-13,1.0146875014243644
2021-04-14,1.016273208012762
2021-04-15,1.024018668000444
2021-04-16,1.0286187121008479
2021-04-19,1.0236623040206345
2021-04-20,1.0155889161275866
2021-04-21,1.0288546738230253
2021-04-22,1.0220137978954154
2021-04-23,1.0327947163085969
2021-04-26,1.0344337347533061
2021-04-27,1.0359482804937217
2021-04-28,1.0356742400873988
2021-04-29,1.0431535162790284
2021-04-30,1.035464561134995
2021-05-03,1.0417380709346609
2021-05-04,1.0397407302589274
2021-05-05,1.0426077138310303
2021-05-06,1.0480143837930096
2021-05-07,1.058878517160194
2021-05-10,1.054420405242341
2021-05-11,1.0420553925394977
2021-05-12,1.0181834801482734
2021-05-13,1.0329906719408253
2021-05-14,1.0486867499105446
2021-05-17,1.0477101339707742
2021-05-18,1.0385708390410822
2021-05-19,1.032869508768571
2021-05-20,1.0405125956992645
2021-05-21,1.0418785411855684
2021-05-24,1.048359325010219
2021-05-25,1.0436490214844123
2021-05-26,1.048084398620216
2021-05-27,1.053385473333723
2021-05-28,1.0544388479317794
2021-06-02,1.0553488601811227
2021-06-03,1.0534530434473937
2021-06-04,1.0585235232503445
2021-06-07,1.0564160088572034
2021-06-08,1.0582861914756612
2021-06-09,1.0534488953175798
2021-06-10,1.0545030518687724
2021-06-11,1.058179169853649
2021-06-14,1.054018227696588
2021-06-15,1.0545677365437507
2021-06-16,1.047294316024873
2021-06-17,1.036492517927589
2021-06-18,1.019234672197263
2021-06-21,1.038922196395764
2021-06-22,1.0402271190687769
2021-06-23,1.0384808331945237
2021-06-24,1.0450986889433682
2021-06-25,1.0526142378902184
2021-06-28,1.0479723604104954
2021-06-29,1.0468060170700808
2021-07-01,1.0543501882644029
2021-07-02,1.0569925768452766
2021-07-07,1.0594613645127722
2021-07-08,1.0485342830111168
2021-07-09,1.0654157083963374
2021-07-12,1.0681459350473328
2021-07-13,1.0580982401483274
2021-07-14,1.0567448004462838
2021-07-15,1.054120669120123
2021-07-16,1.0453520007878137
2021-07-19,1.0256815891714484
2021-07-20,1.0458980188612392
2021-07-21,1.056758805027201
2021-07-22,1.0532784201756693
2021-07-23,1.0617924124096907
2021-07-26,1.0654854418758173
2021-07-27,1.0636788850398493
2021-07-28,1.0634280524198088
2021-07-29,1.0715195006269407
2021-07-30,1.0678835248236704
2021-08-02,1.0659605645018657
2021-08-03,1.074202533646834
2021-08-04,1.0636891032125684
2021-08-05,1.0716965230078352
2021-08-06,1.0766965335055079
2021-08-09,1.0738545814936344
2021-08-10,1.079128760868452
2021-08-11,1.0867999686094667
2021-08-12,1.086316156576527
2021-08-13,1.0859494398490706
2021-08-16,1.086312452178539
2021-08-17,1.0770702222713906
2021-08-18,1.0657167137943446
2021-08-19,1.0624990105935592
2021-08-20,1.0700711901799227
2021-08-23,1.07804530682093
2021-08-24,1.0833243341841765
2021-08-25,1.0894415750904007
2021-08-26,1.0814115076593354
2021-08-27,1.0931743275259362
2021-08-30,1.0907778703691768
2021-08-31,1.0911305975478955
2021-09-01,1.0907912814979521
2021-09-02,1.0978808697210176
2021-09-03,1.0936080412766087
2021-09-08,1.092728920678537
2021-09-09,1.0898142712366137
2021-09-10,1.0820537924069007
2021-09-13,1.0866112045220342
2021-09-14,1.0780004043098423
2021-09-15,1.087225884613342
2021-09-16,1.0847957342257313
2021-09-17,1.0757167611260912
2021-09-20,1.0595938973254804
2021-09-21,1.0558571283352078
2021-09-22,1.0678519845847325
2021-09-23,1.0827890144951733
2021-09-24,1.0841930408554505
2021-09-28,1.0678844307161994
2021-09-29,1.0697786035396355
2021-09-30,1.0525499903601399
2021-10-01,1.0655307443428883
2021-10-04,1.0582141085438854
2021-10-05,1.0662565542474485
2021-10-06,1.0672630940766628
2021-10-07,1.0761669287765627
2021-10-08,1.0728827485357224
2021-10-11,1.0669051040166488
2021-10-12,1.0675288078596878
2021-10-13,1.0692886240390231
2021-10-14,1.0877229680014027
2021-10-15,1.091602567578476
2021-10-18,1.091956855950583
2021-10-19,1.0980385030928537
2021-10-20,1.106272139890459
2021-10-21,1.1081115671604127
2021-10-22,1.111059652836077
2021-10-25,1.1131895281763953
2021-10-26,1.1109724716958027
2021-10-27,1.0967260788339113
2021-10-28,1.1083658125304863
2021-10-29,1.1063065779942238
2021-11-01,1.114519473608111
2021-11-02,1.1177922775276532
2021-11-03,1.124683312508377
2021-11-04,1.1223535642909588
2021-11-05,1.1310052099976338
2021-11-08,1.132173776831743
2021-11-09,1.132019545842402
2021-11-10,1.1254011315982952
2021-11-11,1.1275587404583958
2021-11-12,1.1328516522894783
2021-11-15,1.1346962774968126
2021-11-16,1.136083685851815
2021-11-17,1.1302179388698093
2021-11-18,1.1259523266669778
2021-11-19,1.119246107107102
2021-11-22,1.1208878470695494
2021-11-23,1.124774730694937
2021-11-24,1.1252439702695158
2021-11-29,1.1341636114418314
2021-11-30,1.1053696028926416
2021-12-01,1.0906077284582092
2021-12-02,1.1173558358476785
2021-12-03,1.1121525971544726
2021-12-06,1.1286560675591262
2021-12-07,1.1469726135586897
2021-12-08,1.1507004448422005
2021-12-09,1.1422518634575574
2021-12-10,1.1489852497960649
2021-12-13,1.140382169842925
2021-12-14,1.1338261209045355
2021-12-15,1.1466080549579412
2021-12-16,1.1448143245365563
2021-12-17,1.133529550393228
2021-12-20,1.1178828480700433
2021-12-21,1.1399162351767782
2021-12-22,1.1480777755631697
2021-12-28,1.149690932235027
2021-12-29,1.1529696864274936
2021-12-30,1.151019042997101
2021-12-31,1.1517253405484396
2022-01-03,1.1520136969372212
2022-01-04,1.1614060743814136
2022-01-05,1.1423708307482134
2022-01-06,1.1449782897551786
2022-01-07,1.141562757644588
2022-01-10,1.1361036765110195
2022-01-11,1.1458509770286007
2022-01-12,1.1470525135291803
2022-01-13,1.140741936265013
2022-01-14,1.1381214620541227
2022-01-19,1.1263309025230634
2022-01-20,1.1122591957713166
2022-01-21,1.096205558139349
2022-01-24,1.1041557730723892
2022-01-25,1.0920854468134111
2022-01-26,1.0845078950840523
2022-01-27,1.0767202541693162
2022-01-28,1.0951372339331302
2022-01-31,1.1139306555673611
2022-02-01,1.12208963060372
2022-02-02,1.1301169322623685
2022-02-03,1.1132588849241043
2022-02-04,1.1113361205943622
2022-02-07,1.1122617421697947
2022-02-08,1.1223748611485374
2022-02-09,1.142106670196877
2022-02-10,1.1229769903928861
2022-02-11,1.1064131056195297
2022-02-14,1.0975769329781335
2022-02-15,1.1149524968453275
2022-02-16,1.1181954147290947
2022-02-17,1.0976329391232433
2022-02-18,1.0928599344457237
2022-02-23,1.0746405380623982
2022-02-24,1.0863320402644057
2022-02-25,1.115604813329209
2022-02-28,1.1078544877735537
2022-03-01,1.0867957875015375
2022-03-02,1.1112156361703938
2022-03-03,1.1075014493787099
2022-03-04,1.0982759686244263
2022-03-07,1.0635537301245008
2022-03-08,1.0577304254469149
2022-03-09,1.0825975545922362
2022-03-10,1.0789387328540276
2022-03-11,1.0671980882412304
2022-03-14,1.0622148068258248
2022-03-15,1.0807808817451865
2022-03-16,1.1044458480711046
2022-03-17,1.1177776760501863
2022-03-18,1.1270102825393555
2022-03-21,1.1240693740685064
2022-03-23,1.1084113522995824
2022-03-24,1.1217017138528411
2022-03-25,1.1294605973739062
2022-03-28,1.1324093299020916
2022-03-29,1.150428870682998
2022-03-30,1.1416488254243016
2022-03-31,1.1253376060129006
2022-04-01,1.129288478545804
2022-04-04,1.1312446403064742
2022-04-05,1.1190082743678353
2022-04-06,1.1132293401811737
2022-04-07,1.1165427470682259
2022-04-08,1.118384291390258
2022-04-11,1.1077499967383093
2022-04-12,1.10459033506043
2022-04-13,1.1169149988244644
2022-04-14,1.1089333372280492
2022-04-18,1.1060995659749855
2022-04-19,1.1264038261276326
2022-04-20,1.1331908144440657
2022-04-21,1.1164124136817255
2022-04-22,1.0852567994696523
2022-04-25,1.0888199959348983
2022-04-26,1.0621599857846675
2022-04-27,1.0638517062465176
2022-04-28,1.0830404635909208
2022-04-29,1.0495173744227309
2022-05-02,1.0525817205627779
2022-05-03,1.0607293148865582
2022-05-04,1.0905436182981085
2022-05-05,1.0561891735568083
2022-05-06,1.045400266780375
2022-05-09,1.0142672923164238
2022-05-10,1.0114010329652379
2022-05-11,0.997795752602786
2022-05-12,1.0029124800326974
2022-05-13,1.0270472138482267
2022-05-16,1.0224160381785756
2022-05-17,1.0443959322627467
2022-05-18,1.0036696547299382
2022-05-19,1.0014431260117527
2022-05-20,1.0015481144449276
2022-05-23,1.0151382955581132
2022-05-24,1.0072871684311038
2022-05-25,1.0194934605489723
2022-05-26,1.0421844350393428
2022-05-27,1.0664839866287668
2022-06-01,1.054980714776833
2022-06-02,1.0747763322100745
2022-06-03,1.0612917332564495
2022-06-06,1.0650020702052512
2022-06-07,1.074957383580922
2022-06-08,1.059219018588011
2022-06-09,1.035029105058002
2022-06-10,1.0064051336951823
2022-06-13,0.9650531529367632
2022-06-14,0.9596049476091005
2022-06-15,0.970265609922042
2022-06-16,0.9348411218641647
2022-06-17,0.9382087385527091
2022-06-22,0.937347915376453
2022-06-23,0.9444616815065063
2022-06-24,0.975271647216159
2022-06-27,0.9744339123141038
2022-06-28,0.9596728273578274
2022-06-29,0.95368304076153
2022-06-30,0.9471934406637714
2022-07-01,0.9588674278682167
2022-07-06,0.9588783520785568
2022-07-07,0.9730741907239702
2022-07-08,0.9692986119288751
2022-07-11,0.9602344312557607
2022-07-12,0.9558177537944701
2022-07-13,0.9503960649915254
2022-07-14,0.9422456996780343
